progress,duration_in_seconds,finished,ic,ViS01,ViS02,ViS03,ViS04,ViS05,ViS06,ViS07,ViS08,ViS09,ViS10,ViS11,ViS12,ViS13,ViS14,ViS15,ViS16,ViS17,ViS18,ViS19,ViS20,ViS21,ViS22,ViS23,ViS24,ViS25,ViS26,ViS27,ViS28,ViS29,ViS30,ViS31,ViS32,ViS33,ViS34,ViS35,ViS36,SRS01,SRS02,SRS03,SRS04,SRS05,SRS06,SRS07,SRS08,SRS09,SRS10,SRS11,age,gender_identity,gender_lived,race_ethnicity,religious_affil,religious_serv,political_ideology,political_affiliation,education,sci_values,conclusion,pid,SRS_sum,disclosure,gender,pref,part_values,shared_values,METI01,METI02,METI03,METI04,METI05,METI06,METI07,METI08,METI09,METI10,METI11,METI12,METI13,METI14,meti_mean,meti_competence,meti_integrity,meti_benevolence
100,1161,1,1,3,4,4,2,2,3,3,4,2,2,3,4,2,2,4,2,4,4,4,5,4,4,4,5,4,4,4,1,4,1,3,4,3,4,5,4,0,0,0,0,1,1,1,0,1,1,0,33,Man/Male,Man/Male,3,2,5,6,1,3,economic growth,causes harm,dead6a87250faf2327bfc65be551732fe1968cffb1ec0c78953167b4,0.45454545454545453,TRUE,Man/Male.Man/Male,NA,NA,NA,5,6,5,6,6,6,6,6,5,6,6,5,5,6,5.642857142857143,5.666666666666667,5.75,5.5
100,824,1,1,5,2,2,3,5,4,4,1,2,2,4,4,1,1,4,4,1,2,2,4,1,2,2,1,4,4,2,4,4,2,2,4,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,72,Man/Male,Man/Male,6,5,5,7,1,3,economic growth,causes harm,58cfe7213b77987c329a1054d11fc72c1d84907f0835d6f793c890b5,1,TRUE,Man/Male.Man/Male,4,public health,FALSE,3,3,5,3,4,4,4,4,3,3,4,4,3,3,3.5714285714285716,3.6666666666666665,3.5,3.5
100,690,1,1,4,4,4,3,2,1,2,1,2,2,2,4,1,2,3,4,3,5,2,2,2,2,4,2,2,2,2,2,2,1,2,4,4,2,2,3,1,0,1,1,0,0,0,0,0,0,0,48,Woman/Female,Woman/Female,5,7,1,5,2,2,economic growth,causes harm,194f52471e94bb2c0d55c323be00512eaf809a14908daec44d537338,0.2727272727272727,FALSE,Woman/Female.Woman/Female,3,public health,FALSE,5,5,6,5,5,5,4,4,4,4,4,4,4,4,4.5,5.166666666666667,4,4
100,1559,1,1,4,2,2,2,5,3,5,1,4,4,4,4,1,4,2,1,2,5,2,4,2,3,5,2,4,5,1,4,2,3,3,1,5,5,2,5,1,0,1,1,1,1,0,0,0,0,1,30,Man/Male,Man/Male,1,8,1,6,2,2,public health,causes harm,372683a7a5f2f4e784f52b848a80b170aa2c30ddb45c1afcad6113c2,0.5454545454545454,FALSE,Man/Male.Man/Male,1,economic growth,FALSE,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
100,1089,1,1,4,2,4,3,5,2,3,1,2,3,3,4,2,2,3,4,2,3,3,2,2,1,4,1,3,2,2,4,3,3,4,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,1,41,Woman/Female,Woman/Female,3,8,3,NA,1,3,public health,does not cause harm,79f6f794304d9486ce7157ad420dc1eb6113c71941193171ec2e6937,0.2727272727272727,FALSE,Woman/Female.Woman/Female,3,public health,TRUE,4,4,7,7,6,7,5,4,4,4,5,3,4,4,4.857142857142857,5.833333333333333,4.25,4
100,898,1,1,4,4,2,2,4,2,3,2,2,2,2,2,2,3,2,3,3,4,2,2,3,3,4,4,4,4,1,2,4,3,3,4,2,2,2,3,0,1,1,0,1,1,1,1,1,1,0,40,Woman/Female,Woman/Female,5,6,1,4,2,3,public health,causes harm,74b07ab51390625ef271653675ca68e13e30a5985d5631c406aaccc2,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
100,565,1,1,3,4,3,4,5,4,3,2,3,2,3,3,3,2,3,3,3,2,3,3,2,3,4,2,3,3,1,2,4,NA,3,3,4,2,2,3,0,0,1,1,1,1,0,0,1,0,0,50,Woman/Female,Woman/Female,5,6,5,7,2,3,public health,does not cause harm,3a17abbe69899a370321991771cfb313b47339099641596f4495bddf,0.45454545454545453,TRUE,Woman/Female.Woman/Female,2,economic growth,FALSE,3,6,6,6,6,5,5,2,4,4,2,3,3,2,4.071428571428571,5.333333333333333,3.75,2.5
100,1159,1,1,3,2,2,5,5,2,4,3,4,3,4,5,2,3,4,2,3,1,2,2,3,2,2,2,2,2,2,4,3,2,2,3,5,2,3,5,0,0,1,0,1,1,0,1,1,0,1,66,Man/Male,Man/Male,5,9,2,5,3,3,public health,causes harm,577e8b6e561ed4de1930f07eff1524d657ddb5e3f10b74181cdcb48c,0.5454545454545454,TRUE,Man/Male.Man/Male,3,public health,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,579,1,1,4,4,3,2,3,2,2,2,2,2,2,3,3,2,4,3,3,4,4,4,2,2,3,3,4,4,3,3,3,2,4,3,3,4,2,4,0,1,1,0,1,1,1,1,1,1,1,29,Man/Male,Man/Male,2,7,1,2,1,3,public health,causes harm,86fefc06853447af46c2b618559ed5253d2a47e46f7b6ab50192b8df,0.8181818181818182,FALSE,Man/Male.Man/Male,4,public health,TRUE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
100,488,1,1,4,4,3,1,4,5,2,2,2,4,2,4,2,2,4,4,2,1,2,2,2,2,3,2,4,4,3,3,4,4,2,4,2,4,2,4,1,1,1,1,1,1,1,1,1,0,0,63,Woman/Female,Woman/Female,5,6,2,1,1,3,public health,does not cause harm,10f69dc98f40b7eda2f65f249b7587b967a28f0abc7f560ea4341daf,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,6,6,7,6,5,6,6,6,6,6,4,6,6,6,5.857142857142857,6,6,5.5
100,1012,1,1,5,3,2,2,4,3,2,3,2,2,2,4,2,1,4,4,3,2,2,3,2,2,3,2,3,4,2,2,3,4,2,3,2,4,2,4,1,1,1,1,1,1,1,1,1,1,0,50,Man/Male,Man/Male,5,7,1,2,1,3,economic growth,does not cause harm,f8fb8841f1a94183ff660be6b96815583f65b63e15249aaaecf806d9,0.9090909090909091,TRUE,Man/Male.Man/Male,3,public health,FALSE,5,5,5,4,5,4,4,4,4,4,4,4,3,5,4.285714285714286,4.666666666666667,4,4
100,823,1,1,5,4,4,4,4,4,3,2,2,2,1,5,1,1,2,4,2,2,1,2,4,2,4,2,5,5,5,2,3,2,4,5,2,5,1,5,0,0,1,1,1,1,1,1,1,1,1,22,Man/Male,Man/Male,5,7,1,4,3,3,public health,does not cause harm,5f3b3809981e7c2351467ca49130c856e1692e813576bd2123b5968f,0.8181818181818182,FALSE,Man/Male.Man/Male,3,public health,TRUE,5,5,5,3,5,3,2,3,2,5,3,2,2,3,3.4285714285714284,4.333333333333333,3,2.5
100,626,1,1,4,4,4,1,4,2,2,2,1,4,1,4,2,2,4,2,4,2,1,2,2,2,1,2,5,5,4,2,3,4,2,5,1,4,2,4,1,1,1,1,1,1,1,1,1,1,1,39,Man/Male,Man/Male,5,7,1,1,3,3,public health,causes harm,8d41b84a2d3950227f84e99bf1e1872dc62cd27675120e01acc55962,1,TRUE,Man/Male.Man/Male,3,public health,TRUE,6,6,6,7,6,6,6,6,6,6,6,6,5,6,6,6.166666666666667,6,5.75
100,461,1,1,4,4,2,2,4,4,4,2,2,4,4,4,2,2,4,4,2,4,2,4,2,2,2,2,4,4,2,4,3,4,4,4,2,3,2,4,1,1,1,1,1,1,1,1,0,0,1,43,Man/Male,Man/Male,4,6,1,5,3,3,economic growth,causes harm,ee0fb45ab5e17c3368dc65a2a3807bb4897c1eb5bd885a0848eed770,0.8181818181818182,TRUE,Man/Male.Man/Male,3,public health,FALSE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
100,443,1,1,5,4,1,2,5,5,2,1,2,1,1,5,1,1,2,2,1,4,1,5,1,1,3,1,4,5,2,4,4,4,2,4,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,56,Man/Male,Man/Male,5,6,4,2,1,3,economic growth,does not cause harm,967d57e705b034b56b4000b19206b60af6bced3851447c3aa8d75ff5,1,FALSE,Man/Male.Man/Male,4,public health,FALSE,2,6,5,1,5,1,2,2,2,2,2,1,2,1,2.4285714285714284,3.3333333333333335,2,1.5
100,1053,1,1,4,5,1,3,4,1,4,2,1,2,1,4,1,4,5,4,2,4,2,4,5,4,5,2,5,5,5,4,5,5,4,4,1,5,3,4,0,0,1,0,1,0,1,0,0,0,1,26,Man/Male,Man/Male,3,7,1,2,1,2,public health,does not cause harm,c7e54f27b3a8ff909dcdf9d581476df023875548a5aff929be4c52ab,0.36363636363636365,TRUE,Man/Male.Man/Male,3,public health,TRUE,5,5,7,5,5,5,5,5,5,6,5,5,5,5,5.214285714285714,5.333333333333333,5.25,5
100,478,1,1,5,3,2,3,4,5,1,1,1,3,1,5,1,1,4,1,2,4,1,4,2,1,4,2,5,5,4,2,3,3,2,4,1,5,2,4,1,1,1,1,1,1,1,1,1,1,1,49,Man/Male,Man/Male,5,7,1,1,1,3,public health,causes harm,b8f5498a1b637690bf98cd8340274a9205b0cb5fac3cd8db1f8dc14f,1,FALSE,Man/Male.Man/Male,4,public health,TRUE,5,7,6,6,7,5,6,6,6,5,5,5,5,4,5.571428571428571,6,5.75,4.75
100,759,1,1,4,5,4,4,3,5,2,2,3,4,2,4,1,2,1,4,1,5,3,4,2,2,4,2,5,3,1,4,5,5,3,4,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,22,Genderqueer/Gender non-binary/Gender fluid,Man/Male,"2,5",7,1,1,1,3,economic growth,does not cause harm,d4dbe8fc1d0b3812beef26d1e260da9f0da064b75d396a3118734ea3,0.8181818181818182,TRUE,Genderqueer/Gender non-binary/Gender fluid.Man/Male,3,public health,FALSE,3,4,5,4,4,4,2,3,3,3,2,2,2,2,3.0714285714285716,4,2.75,2
100,881,1,1,2,4,2,4,4,2,2,2,2,4,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,2,3,2,1,1,0,0,1,0,0,1,1,1,1,48,Woman/Female,Woman/Female,3,6,6,6,2,3,economic growth,causes harm,2bcafa74aa285889ca26f7c572680502e504ac4e370705f8470e4f53,0.6363636363636364,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,4,5,4,4,4,4,3,5,4,2,3,3,3,4,3.7142857142857144,4.166666666666667,3.5,3.25
100,816,1,1,4,4,4,2,5,4,5,2,3,5,2,5,1,2,4,5,1,5,1,5,4,1,2,3,5,5,5,4,4,2,5,3,1,3,4,3,1,1,0,1,1,1,1,1,1,0,1,23,Man/Male,Man/Male,5,7,1,5,5,2,economic growth,causes harm,bf51c2f72b0ac7e750d8c346102f6f16c1fccd30a0b228fa99f7a610,0.8181818181818182,TRUE,Man/Male.Man/Male,1,economic growth,TRUE,5,6,6,5,6,5,6,4,5,5,4,5,6,4,5.142857142857143,5.5,5,4.75
100,748,1,1,4,2,2,3,4,5,2,1,2,2,4,4,1,3,4,3,1,4,1,2,1,1,1,2,5,5,2,4,1,2,5,5,3,4,1,1,0,1,0,1,1,1,1,1,0,1,0,23,Man/Male,Man/Male,5,7,2,2,1,2,public health,causes harm,797749ff292be355ca41c4cf36430adf7984a4d31caccf3144d863c7,0.6363636363636364,TRUE,Man/Male.Man/Male,NA,NA,NA,2,5,4,2,4,3,7,6,4,6,6,5,5,4,4.5,3.3333333333333335,5.75,5
100,969,1,1,5,4,2,3,3,3,4,1,NA,2,2,4,1,3,4,3,3,5,1,4,3,1,4,2,4,5,2,1,3,3,3,5,1,3,2,4,0,1,1,1,1,1,0,1,1,1,1,71,Woman/Female,Woman/Female,5,7,1,2,1,3,public health,does not cause harm,4c4b1bc219422757c0a2fa334af85d7a33c0a14ade9f1979cda85060,0.8181818181818182,FALSE,Woman/Female.Woman/Female,2,economic growth,FALSE,4,6,4,5,5,6,5,5,4,4,4,4,5,4,4.642857142857143,5,4.5,4.25
100,766,1,1,4,4,4,3,3,3,4,1,2,2,4,4,1,2,2,4,2,4,2,2,2,2,2,2,3,3,2,4,4,3,2,5,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,50,Woman/Female,Woman/Female,5,7,1,2,1,3,economic growth,does not cause harm,55d5bc33887fdea3f7c6cdfa026ea017e7f10a140d997f5c1f76a1c6,1,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,6,6,2,5,5,5,4,4,5,4,4,4,4,4,4.428571428571429,4.833333333333333,4.25,4
100,648,1,1,3,4,4,3,4,4,4,1,2,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,4,4,2,4,2,3,3,5,2,4,3,4,0,1,1,1,1,1,0,1,1,1,1,64,Man/Male,Man/Male,5,6,2,3,1,2,economic growth,does not cause harm,e145989c3fb8f17630ac0f2888bf804d0e8317c9bc008910c083499a,0.8181818181818182,FALSE,Man/Male.Man/Male,2,economic growth,TRUE,4,5,6,5,5,5,5,4,4,4,5,5,5,4,4.714285714285714,5,4.25,4.75
100,1696,1,1,5,3,1,3,4,1,1,2,1,5,1,3,1,1,4,2,3,1,3,3,3,4,1,4,4,5,3,1,1,2,3,5,1,5,2,5,1,1,0,0,0,1,0,1,1,0,0,52,Woman/Female,Woman/Female,5,8,1,2,1,3,public health,does not cause harm,909927647caa869f943ab98c66d74a93f8b7cd654be14aa66d2e9d29,0.45454545454545453,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,3,3,4,3,5,3,3,3,3,3,3,2,3,3,3.142857142857143,3.5,3,2.75
100,596,1,1,4,4,4,4,3,4,3,2,3,4,3,4,1,4,3,2,1,4,3,4,4,2,5,4,4,NA,5,4,4,4,4,5,2,2,2,4,1,0,1,0,1,1,1,1,1,0,0,21,Man/Male,Man/Male,5,7,1,2,1,3,public health,causes harm,115269e1e890cceb7bd274209d99521349d6c9be76217c759ddaccb9,0.6363636363636364,TRUE,Man/Male.Man/Male,3,public health,TRUE,6,7,7,6,7,7,7,7,6,6,7,6,7,7,6.642857142857143,6.666666666666667,6.5,6.75
100,719,1,1,4,5,4,2,4,2,4,2,2,4,4,1,2,2,4,3,2,3,2,3,2,2,3,2,4,3,2,2,4,4,3,3,2,2,2,2,1,1,1,1,0,1,1,1,1,1,0,48,Woman/Female,Woman/Female,5,7,1,2,1,2,public health,does not cause harm,84f0670d327619d905178057b80f07c26a2c4a027dd6fea4a3ace42f,0.8181818181818182,FALSE,Woman/Female.Woman/Female,4,public health,TRUE,7,7,7,7,7,7,7,4,4,7,7,6,7,4,6.285714285714286,7,5.5,6
100,1021,1,1,3,4,2,2,4,2,4,2,3,2,4,4,2,2,2,2,2,2,2,2,3,3,4,2,4,2,2,4,4,2,3,4,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,62,Man/Male,Man/Male,5,7,1,5,3,3,economic growth,causes harm,0bf868667c8db0f6365f8a65958a1c374a68717d57f303362a305fd5,1,FALSE,Man/Male.Man/Male,1,economic growth,TRUE,5,6,6,5,6,6,5,5,4,5,4,6,7,5,5.357142857142857,5.666666666666667,4.75,5.5
100,641,1,1,5,2,3,2,4,4,4,2,2,4,2,3,1,2,4,3,2,2,3,2,2,2,4,2,4,4,3,3,4,4,2,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,58,Woman/Female,Woman/Female,5,4,2,2,1,3,public health,does not cause harm,eca449db65b338d099652886a8da38539399b88beb85fee356110693,1,TRUE,Woman/Female.Woman/Female,3,public health,TRUE,4,5,5,3,4,3,4,3,4,4,3,3,3,4,3.7142857142857144,4,3.75,3.25
100,1013,1,1,5,4,1,1,4,4,2,1,1,5,1,5,1,1,2,1,2,2,2,5,2,2,5,5,5,5,5,3,1,4,3,5,1,5,2,5,1,0,1,1,1,0,1,1,1,1,0,41,Woman/Female,Woman/Female,5,7,1,3,3,2,public health,does not cause harm,9f031c0d7ac98b330d5f328b9cddda10fd3aaae2ccb7dd0e22cdcfc9,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4.214285714285714,4,4.75,4
100,903,1,1,4,5,2,2,3,4,2,2,1,2,1,5,1,1,5,3,2,4,1,2,2,1,2,4,4,4,2,3,4,4,1,4,1,1,1,2,1,1,1,0,1,1,1,1,0,1,0,49,Woman/Female,Woman/Female,5,9,6,NA,5,2,economic growth,causes harm,37759e16ca547a8eab6547c0e6e0ae5ba16b9e344164212bb3911454,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,7,7,7,7,7,7,7,7,4,4,7,7,7,4,6.357142857142857,7,5.5,6.25
100,714,1,1,4,2,2,4,4,2,2,1,3,2,2,4,2,3,2,3,4,2,2,2,2,2,2,2,3,2,2,3,3,4,4,3,4,2,3,2,0,1,1,1,1,1,1,1,1,1,1,49,Man/Male,Man/Male,5,4,1,6,3,3,economic growth,does not cause harm,96c0113157382180b90b6e545635e1cf920da871fae6915372be21ed,0.9090909090909091,FALSE,Man/Male.Man/Male,2,economic growth,TRUE,5,6,6,5,6,5,6,6,5,5,4,5,5,5,5.285714285714286,5.5,5.5,4.75
100,1025,1,1,3,5,2,2,3,3,2,2,1,2,2,4,1,2,3,4,1,4,2,4,4,2,3,2,4,4,2,2,4,2,4,2,2,3,2,5,1,1,0,0,1,1,0,1,1,0,0,53,Woman/Female,Woman/Female,5,7,1,2,3,2,public health,causes harm,0a6bd390e3b4d112265167af60b5583806d1e47996805d708546b1fa,0.5454545454545454,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,5,6,6,6,5,4,6,6,4,4,6,7,6,4,5.357142857142857,5.333333333333333,5,5.75
100,966,1,1,4,2,2,3,5,4,3,2,2,3,2,4,2,2,4,2,2,4,2,4,2,2,3,2,2,4,2,4,4,4,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,0,0,48,Woman/Female,Woman/Female,5,7,1,5,3,2,public health,does not cause harm,af1d014d9e48927f6f272554da995c72d36cdbc4ef49696331eb37d5,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,4,6,6,4,6,6,4,4,4,4,4,4,4,4,4.571428571428571,5.333333333333333,4,4
100,885,1,1,4,4,2,2,4,4,3,2,2,2,2,2,2,2,3,2,1,4,2,2,2,2,4,2,4,2,2,4,3,2,2,5,2,4,2,3,1,1,1,1,1,1,1,1,0,0,1,59,Woman/Female,Woman/Female,5,6,5,3,1,3,economic growth,does not cause harm,4889e2f440002876257b0767c3be19f208832a6c4ccbf93721e1cb93,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,1,3,2,1,3,1,1,2,3,2,2,1,1,1,1.7142857142857142,1.8333333333333333,2,1.25
100,825,1,1,3,4,4,2,3,4,4,1,3,4,5,2,1,4,2,4,2,4,3,2,3,2,4,3,3,3,1,4,3,2,3,2,3,4,4,3,1,1,1,1,1,0,0,0,1,0,0,21,Man/Male,Man/Male,5,2,1,4,1,2,public health,causes harm,842b578cdd7716c33e78928f3bcc781a9e478f99116dd783a96c0572,0.5454545454545454,TRUE,Man/Male.Man/Male,1,economic growth,FALSE,5,6,6,4,5,5,6,7,5,6,6,4,4,7,5.428571428571429,5.166666666666667,6,5.25
100,537,1,1,4,2,1,3,4,4,3,1,1,4,2,4,1,1,2,4,1,2,2,2,2,2,2,2,4,4,1,4,5,4,2,2,1,1,2,2,0,1,1,1,1,1,1,1,1,0,1,60,Woman/Female,Woman/Female,5,2,2,1,1,3,public health,causes harm,e6e716e30c5843c00081c2698c33ffd904154756f9572fa3b8a56bf6,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,6,6,6,5,6,6,6,6,6,6,6,6,6,5,5.857142857142857,5.833333333333333,6,5.75
100,823,1,1,4,5,4,3,4,3,4,2,3,2,2,4,1,2,3,4,3,2,2,5,2,3,1,2,4,4,2,4,4,1,4,4,2,4,3,3,0,1,1,1,1,0,1,0,1,0,0,59,Woman/Female,Woman/Female,5,2,2,6,2,2,economic growth,causes harm,f0de799d6c4cd16f123ed69105a8e2766e1e4d072913be34c68a0093,0.5454545454545454,TRUE,Woman/Female.Woman/Female,3,public health,FALSE,3,2,3,4,5,4,4,4,4,4,3,3,2,4,3.5,3.5,4,3
100,742,1,1,5,5,3,2,5,2,4,1,2,1,3,4,1,1,4,4,2,3,2,4,2,1,4,1,3,4,4,4,5,5,2,5,1,1,2,4,1,1,1,0,1,1,1,1,1,0,0,53,Woman/Female,Woman/Female,5,6,1,4,3,3,economic growth,does not cause harm,02d596ff781245ea937e4b340c8b966e75d1fc044b9562ad1f12784f,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,6,6,5,4,4,5,4,6,5,5,4,4,4,5,4.785714285714286,5,5,4.25
100,771,1,1,5,5,2,4,4,5,2,1,2,4,2,3,1,2,4,3,4,3,2,2,2,1,4,4,5,4,2,4,5,4,1,5,1,4,1,4,1,1,1,1,1,1,1,1,1,1,0,22,Man/Male,Man/Male,5,7,2,NA,3,2,public health,causes harm,952b53471c3042dad30debb79229f4bd0b346565a227d0e01efbf5f2,0.9090909090909091,FALSE,Man/Male.Man/Male,NA,NA,NA,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6.285714285714286,6.666666666666667,6,6
100,633,1,1,4,5,2,1,4,5,3,2,1,3,1,4,2,1,4,4,2,4,2,3,2,2,4,3,4,5,2,2,4,4,5,4,1,4,1,5,1,0,1,1,1,0,1,0,0,1,1,49,Man/Male,Man/Male,4,2,2,1,1,2,economic growth,causes harm,6ffab538691850f21563830cf85b4491563aa09a4ed45e94db08a4c7,0.6363636363636364,TRUE,Man/Male.Man/Male,4,public health,FALSE,6,7,6,5,6,7,6,6,6,6,6,6,6,4,5.928571428571429,6.166666666666667,6,5.5
100,833,1,1,3,4,2,2,3,3,3,4,1,2,2,4,2,2,4,3,3,1,2,4,4,3,4,3,4,4,3,3,2,3,4,4,2,4,3,4,1,1,1,0,1,0,1,0,1,0,0,51,Man/Male,Man/Male,"1,4,5",7,1,5,2,2,economic growth,causes harm,c5c928efe768fa626a27755d33dd0494b728e80ee2a94baf47680a12,0.5454545454545454,TRUE,Man/Male.Man/Male,4,public health,FALSE,5,5,6,6,5,5,4,5,5,5,4,5,5,4,4.928571428571429,5.333333333333333,4.75,4.5
100,1460,1,1,5,5,4,3,2,2,5,3,3,5,5,4,3,3,3,5,3,5,5,5,5,5,5,5,4,5,5,5,4,3,5,3,2,3,5,5,1,0,1,0,1,0,0,0,0,0,0,30,Man/Male,Man/Male,5,6,5,4,2,3,public health,causes harm,6c1e3571e0301b8e165ac62cc400d53050534b30ce90043272eb86e6,0.2727272727272727,FALSE,Man/Male.Man/Male,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
100,751,1,1,5,3,2,3,2,2,2,1,3,3,2,3,1,1,4,2,3,1,1,1,2,1,3,3,4,5,2,2,3,4,2,2,1,1,1,3,1,1,1,0,1,1,1,1,1,1,1,53,Man/Male,Man/Male,5,7,2,3,1,3,public health,causes harm,e082271b9544437f5b4e795527b65ebca4caf04c1c94ed38de961ab9,0.9090909090909091,TRUE,Man/Male.Man/Male,4,public health,TRUE,5,4,4,5,4,4,7,5,6,5,7,6,6,5,5.214285714285714,4.333333333333333,5.75,6
100,1715,1,1,4,4,4,3,3,2,3,1,2,4,2,4,2,2,2,3,2,2,4,4,2,2,2,2,3,4,4,2,3,3,4,2,2,4,4,3,1,1,1,1,1,0,0,1,1,1,0,48,Woman/Female,Woman/Female,3,7,1,5,3,3,economic growth,does not cause harm,8f54a4f9f5c3178c1ec2b6a24a5425dc02ed6b411ef72ce7f45eaea0,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,5,6,6,7,6,6,4,4,5,5,4,5,5,4,5.142857142857143,6,4.5,4.5
100,578,1,1,2,3,3,3,3,2,3,3,3,4,4,3,NA,3,3,3,3,4,3,3,3,3,NA,3,3,4,3,2,3,3,3,3,NA,4,2,3,1,0,0,0,0,1,0,1,0,0,1,28,Man/Male,Man/Male,2,2,2,2,1,3,economic growth,causes harm,66c4a67f300188c2e424345f436f9c0c463b55a493626c2c0c0192ca,0.36363636363636365,FALSE,Man/Male.Man/Male,NA,NA,NA,5,5,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,1049,1,1,5,5,4,5,2,4,4,2,4,4,4,3,2,2,3,1,2,4,2,3,2,2,4,4,4,4,5,4,4,5,4,4,1,2,1,4,1,1,0,1,1,1,0,1,1,1,1,24,Man/Male,Man/Male,5,7,1,1,1,3,public health,does not cause harm,bbb869eae3470ed85e4b917be9d985c213d6b1d878052f044d0e6584,0.8181818181818182,TRUE,Man/Male.Man/Male,4,public health,TRUE,7,6,7,5,7,7,6,6,5,5,4,6,6,7,6,6.5,5.5,5.75
100,605,1,1,4,4,4,4,4,4,3,4,2,3,4,2,2,3,4,4,4,5,3,5,4,4,3,2,5,4,1,2,4,2,4,5,2,4,5,4,1,0,1,1,0,0,0,1,0,0,0,40,Man/Male,Man/Male,5,2,5,1,1,3,economic growth,does not cause harm,849e31866c1f0164c60deef82eae8e54219f3002f8d9f2310ee74ede,0.36363636363636365,FALSE,Man/Male.Man/Male,NA,NA,NA,5,6,7,6,6,7,7,6,7,6,7,6,7,6,6.357142857142857,6.166666666666667,6.5,6.5
100,815,1,1,4,4,4,2,3,2,3,1,2,3,4,3,2,4,3,4,2,4,2,4,2,2,3,4,2,3,4,4,4,5,3,3,2,4,3,4,1,0,1,0,0,0,1,1,1,1,0,22,Man/Male,Man/Male,5,6,1,4,3,3,public health,does not cause harm,1777c2548f5ff060174b4ba52d365efc6743fbd84549d67f3c81f16f,0.5454545454545454,FALSE,Man/Male.Man/Male,4,public health,TRUE,7,7,7,6,7,7,7,5,5,7,6,6,7,7,6.5,6.833333333333333,6,6.5
100,806,1,1,3,2,2,3,3,2,4,2,2,3,3,2,2,3,4,2,2,2,3,4,2,2,3,2,2,3,2,2,3,3,3,2,3,3,2,3,0,1,1,1,1,1,1,1,1,1,1,54,Woman/Female,Woman/Female,5,6,2,4,3,3,public health,does not cause harm,c52987464087ddc64d3595da383c73765d3926943f3e9a8ff20d0d2d,0.9090909090909091,TRUE,Woman/Female.Woman/Female,2,economic growth,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,443,1,1,5,5,4,4,5,4,4,1,3,4,2,4,3,3,3,3,3,3,3,4,3,3,3,3,5,4,3,4,4,4,4,4,5,4,3,3,0,0,0,1,0,0,0,0,0,0,0,55,Man/Male,Man/Male,5,7,2,1,1,3,public health,does not cause harm,db57468995cb28dfc1f01cf61782bf9afde8d63af819bf2eea4620bf,0.09090909090909091,FALSE,Man/Male.Man/Male,3,public health,TRUE,4,5,7,7,7,5,4,5,4,6,4,4,4,4,5,5.833333333333333,4.75,4
100,743,1,1,4,4,1,2,2,3,3,1,3,2,1,5,1,3,2,1,4,4,2,5,5,2,2,3,3,4,2,4,3,3,5,5,3,5,2,5,1,1,1,0,1,1,1,1,1,0,0,41,Man/Male,Man/Male,5,2,2,2,1,3,public health,causes harm,0cef3f44a5ea1f5025fb9fe93dbabeb841ddbb271cab34c3aaa8bcac,0.7272727272727273,TRUE,Man/Male.Man/Male,1,economic growth,FALSE,4,4,4,7,4,4,6,6,4,5,7,6,7,7,5.357142857142857,4.5,5.25,6.75
